2015-01-15 00:00:00	181	183.87	179.05	183.87	1575.46	285505.6	181.22
2015-01-15 00:15:00	183.87	199.56	183.01	190.52	6959.88	1317564.39	189.31
2015-01-15 00:30:00	190	190	185.01	186.2	2887.92	542854.68	187.97
2015-01-15 00:45:00	186.2	191	185.42	191	2179.51	410257.36	188.23
2015-01-15 01:00:00	190.29	198.28	190	194.01	3466.73	672687.01	194.04
2015-01-15 01:15:00	193.99	204.9	193.96	202	3789.45	757300.51	199.84
2015-01-15 01:30:00	202	203.88	194.56	197.17	3862.44	768299.52	198.92
2015-01-15 01:45:00	197.2	199.55	194.32	199.4	1955.3	384361.81	196.57
2015-01-15 02:00:00	199.44	199.56	195.63	199.01	833.65	164751.35	197.63
2015-01-15 02:15:00	199.01	215	199	212.09	7043.12	1461870.93	207.56
2015-01-15 02:30:00	214.5	214.9	203.24	204.9	4056.62	848545.77	209.18
2015-01-15 02:45:00	206.1	209.99	203.84	206	2139.34	441875.86	206.55
2015-01-15 03:00:00	206.19	210.98	205.15	210.87	3014.12	626269.6	207.78
2015-01-15 03:15:00	210.88	211	200.2	203.1	3651.39	747024.37	204.59
2015-01-15 03:30:00	203.13	203.79	196.2	197.42	3932.22	782233.16	198.93
2015-01-15 03:45:00	198.39	198.86	190.42	195.49	2345.83	458408.61	195.41
2015-01-15 04:00:00	195.35	197.97	195.21	195.3	603.42	118700.27	196.71
2015-01-15 04:15:00	195.76	197.98	191.1	197.1	1720.61	333731.09	193.96
2015-01-15 04:30:00	197.05	201.93	197.05	198.64	1088.49	216502.75	198.9
2015-01-15 04:45:00	198.64	200.62	197.06	197.69	790.63	157186.59	198.81
2015-01-15 05:00:00	197.71	198.66	194.5	196.45	1026.28	201554.18	196.39
2015-01-15 05:15:00	196.82	197.37	194.56	195.01	719.21	140746.98	195.7
2015-01-15 05:30:00	195.24	195.48	191.64	193.5	946.95	183122.41	193.38
2015-01-15 05:45:00	193.61	197.68	193.25	197	1228.72	241347.1	196.42
2015-01-15 06:00:00	196.74	206	196.31	202.7	2607.87	527982.79	202.46
2015-01-15 06:15:00	202.7	203.69	200.55	201.12	1444.78	291828.37	201.99
2015-01-15 06:30:00	201.77	207.5	201.77	202.67	2736.97	558396.82	204.02
2015-01-15 06:45:00	202.66	202.8	197.57	200.01	1114.17	222042.76	199.29
2015-01-15 07:00:00	200.02	201.28	193.1	196.58	1440.48	284925.81	197.8
2015-01-15 07:15:00	195.81	198	195.16	197.46	1080.93	212622.12	196.7
2015-01-15 07:30:00	197.34	199.38	197.33	198.21	437.18	86744.1	198.42
2015-01-15 07:45:00	198.21	201.45	198.02	200.5	685.46	137216.47	200.18
2015-01-15 08:00:00	200.5	205.99	199.29	201.84	1485.34	300178.31	202.09
